rxn_id	Jankowski_2008	Flamholz_2012	Beber_2022	LLM_Opus_4.8
rxn52362	NA	NA	NA	?
rxn52363	NA	NA	NA	>
rxn52364	NA	NA	NA	>
rxn52365	NA	NA	NA	>
rxn52366	NA	NA	NA	>
rxn52367	NA	NA	NA	>
rxn52368	NA	NA	NA	>
rxn52369	NA	NA	NA	>
rxn52370	NA	NA	=	=
rxn52371	NA	NA	=	?
rxn52372	NA	NA	NA	>
rxn52373	NA	NA	NA	?
rxn52374	=	NA	<	>
rxn52375	NA	NA	NA	=
rxn52376	NA	NA	NA	?
rxn52377	NA	NA	NA	<
rxn52378	NA	NA	NA	?
rxn52379	NA	NA	NA	>
rxn52380	NA	NA	NA	=
rxn52381	NA	NA	NA	=
rxn52382	NA	NA	NA	>
rxn52383	NA	NA	NA	=
rxn52384	NA	NA	NA	=
rxn52385	NA	NA	NA	<
rxn52386	NA	NA	NA	<
rxn52387	NA	NA	NA	?
rxn52388	NA	NA	NA	=
rxn52389	NA	NA	NA	>
rxn52390	NA	NA	NA	>
rxn52391	NA	NA	NA	>
rxn52392	NA	NA	=	=
rxn52393	NA	NA	NA	>
rxn52394	NA	NA	>	>
rxn52395	NA	NA	NA	>
rxn52396	NA	NA	NA	>
rxn52397	NA	NA	NA	>
rxn52398	NA	NA	NA	>
rxn52399	NA	NA	NA	>
rxn52400	NA	NA	=	>
rxn52401	NA	NA	=	>
rxn52402	=	NA	=	?
rxn52403	NA	NA	=	<
rxn52404	NA	NA	=	<
rxn52405	NA	NA	=	>
rxn52406	=	NA	=	>
rxn52407	NA	NA	>	>
rxn52408	NA	NA	=	>
rxn52409	NA	NA	NA	>
rxn52410	NA	NA	NA	>
rxn52411	NA	NA	NA	>
rxn52412	NA	NA	=	>
rxn52413	=	NA	=	?
rxn52414	NA	NA	=	>
rxn52415	NA	NA	NA	>
rxn52416	NA	NA	NA	>
rxn52417	NA	NA	NA	>
rxn52418	NA	NA	=	>
rxn52419	NA	NA	NA	>
rxn52420	NA	NA	NA	>
rxn52421	NA	NA	NA	>
rxn52422	NA	NA	NA	>
rxn52423	NA	NA	NA	>
rxn52424	NA	NA	NA	>
rxn52425	NA	NA	NA	>
rxn52426	NA	NA	NA	>
rxn52427	NA	NA	NA	>
rxn52428	NA	NA	NA	>
rxn52429	NA	NA	NA	>
rxn52430	NA	NA	NA	>
rxn52431	NA	NA	NA	>
rxn52432	NA	NA	NA	>
rxn52433	NA	NA	NA	>
rxn52434	NA	NA	NA	>
rxn52435	NA	NA	NA	>
rxn52436	NA	NA	NA	>
rxn52437	NA	NA	NA	>
rxn52438	NA	NA	NA	>
rxn52439	NA	NA	NA	>
rxn52440	NA	NA	NA	>
rxn52441	NA	NA	NA	>
rxn52442	NA	NA	NA	>
rxn52443	NA	NA	NA	>
rxn52444	=	NA	=	=
rxn52445	=	NA	=	=
rxn52446	NA	NA	>	>
rxn52447	NA	NA	NA	>
rxn52448	NA	NA	NA	>
rxn52449	NA	NA	NA	>
rxn52450	NA	NA	NA	>
rxn52451	NA	NA	NA	>
rxn52452	NA	NA	NA	>
rxn52453	NA	NA	NA	>
rxn52454	NA	NA	NA	>
rxn52455	NA	NA	NA	>
rxn52456	NA	NA	NA	>
rxn52457	NA	NA	NA	>
rxn52458	NA	NA	NA	>
rxn52459	NA	NA	NA	>
rxn52460	NA	NA	NA	>
rxn52461	NA	NA	NA	>
rxn52462	NA	NA	=	>
rxn52463	NA	NA	=	>
rxn52464	NA	NA	NA	>
rxn52465	NA	NA	NA	>
rxn52466	NA	NA	NA	>
rxn52467	NA	NA	NA	>
rxn52468	NA	NA	>	>
rxn52469	NA	NA	NA	>
rxn52470	NA	NA	NA	>
rxn52471	NA	NA	NA	>
rxn52472	NA	NA	NA	>
rxn52473	NA	NA	NA	>
rxn52474	NA	NA	NA	>
rxn52475	NA	NA	>	>
rxn52476	NA	NA	NA	>
rxn52477	NA	NA	>	>
rxn52478	NA	NA	>	=
rxn52479	=	NA	=	>
rxn52480	=	NA	=	>
rxn52481	NA	NA	NA	>
rxn52482	NA	NA	NA	>
rxn52483	=	NA	=	>
rxn52484	NA	NA	=	>
rxn52485	NA	NA	=	>
rxn52486	NA	NA	>	>
rxn52487	NA	NA	NA	>
rxn52488	NA	NA	NA	>
rxn52489	NA	NA	NA	>
rxn52490	NA	NA	NA	>
rxn52491	NA	NA	NA	=
rxn52492	NA	NA	=	=
rxn52493	NA	NA	NA	>
rxn52494	=	NA	>	>
rxn52495	NA	NA	<	>
rxn52496	NA	NA	<	>
rxn52497	NA	NA	=	=
rxn52498	NA	NA	=	=
rxn52499	NA	NA	NA	>
rxn52500	NA	NA	NA	>
rxn52501	NA	NA	NA	>
rxn52502	NA	NA	NA	>
rxn52503	NA	NA	NA	>
rxn52504	NA	NA	NA	>
rxn52505	NA	NA	NA	>
rxn52506	NA	NA	NA	>
rxn52507	NA	NA	NA	>
rxn52508	NA	NA	NA	>
rxn52509	NA	NA	NA	>
rxn52510	NA	NA	NA	>
rxn52511	NA	NA	NA	>
rxn52512	NA	NA	NA	>
rxn52513	NA	NA	NA	>
rxn52514	>	NA	>	>
rxn52515	>	NA	>	>
rxn52516	>	NA	>	>
rxn52517	NA	NA	NA	>
rxn52518	NA	NA	NA	>
rxn52519	NA	NA	NA	>
rxn52520	NA	NA	NA	>
rxn52521	NA	NA	NA	>
rxn52522	NA	NA	NA	>
rxn52523	NA	NA	NA	>
rxn52524	NA	NA	NA	>
rxn52525	NA	NA	NA	>
rxn52526	NA	NA	NA	>
rxn52527	NA	NA	NA	>
rxn52528	NA	NA	=	>
rxn52529	NA	NA	=	>
rxn52530	NA	NA	>	>
rxn52531	=	NA	>	=
rxn52532	=	NA	>	<
rxn52533	NA	NA	NA	>
rxn52534	NA	NA	NA	>
rxn52535	NA	NA	NA	>
rxn52536	NA	NA	NA	>
rxn52537	NA	NA	<	>
rxn52538	NA	NA	>	>
rxn52539	NA	NA	NA	>
rxn52540	NA	NA	NA	>
rxn52541	NA	NA	NA	>
rxn52542	NA	NA	NA	>
rxn52543	NA	NA	=	>
rxn52544	NA	NA	NA	>
rxn52545	NA	NA	NA	>
rxn52546	NA	NA	NA	>
rxn52547	NA	NA	NA	>
rxn52548	NA	NA	NA	=
rxn52549	NA	NA	NA	>
rxn52550	NA	NA	NA	>
rxn52551	NA	NA	NA	>
rxn52552	NA	NA	NA	>
rxn52553	NA	NA	NA	>
rxn52554	NA	NA	NA	>
rxn52555	NA	NA	NA	>
rxn52556	NA	NA	NA	>
rxn52557	NA	NA	NA	>
rxn52558	NA	NA	NA	>
rxn52559	NA	NA	NA	>
rxn52560	NA	NA	>	>
rxn52561	NA	NA	>	>
rxn52562	NA	NA	>	>
rxn52563	NA	NA	NA	>
rxn52564	NA	NA	=	>
rxn52565	NA	NA	>	>
rxn52566	NA	NA	NA	>
rxn52567	NA	NA	NA	>
rxn52568	NA	NA	NA	>
rxn52569	NA	NA	NA	>
rxn52570	NA	NA	NA	>
rxn52571	NA	NA	NA	>
rxn52572	NA	NA	NA	>
rxn52573	NA	NA	NA	>
rxn52574	NA	NA	NA	>
rxn52575	NA	NA	NA	>
rxn52576	NA	NA	NA	>
rxn52577	NA	NA	NA	>
rxn52578	NA	NA	NA	>
rxn52579	NA	NA	NA	>
rxn52580	NA	NA	NA	>
rxn52581	NA	NA	NA	>
rxn52582	NA	NA	NA	>
rxn52583	NA	NA	>	>
rxn52584	NA	NA	NA	>
rxn52585	NA	NA	NA	>
rxn52586	NA	NA	NA	>
rxn52587	NA	NA	NA	>
rxn52588	NA	NA	NA	>
rxn52589	NA	NA	NA	>
rxn52590	NA	NA	NA	>
rxn52591	NA	NA	NA	>
rxn52592	NA	NA	NA	>
rxn52593	NA	NA	>	>
rxn52594	NA	NA	>	>
rxn52595	NA	NA	NA	>
rxn52596	NA	NA	NA	>
rxn52597	NA	NA	NA	>
rxn52598	NA	NA	NA	>
rxn52599	NA	NA	NA	>
rxn52600	NA	NA	NA	>
rxn52601	NA	NA	NA	>
rxn52602	NA	NA	NA	>
rxn52603	NA	NA	NA	>
rxn52604	NA	NA	NA	>
rxn52605	NA	NA	NA	>
rxn52606	NA	NA	NA	>
rxn52607	NA	NA	NA	>
rxn52608	NA	NA	NA	>
rxn52609	NA	NA	NA	>
rxn52610	NA	NA	NA	>
rxn52611	NA	NA	NA	>
rxn52612	NA	NA	NA	>
rxn52613	NA	NA	NA	>
rxn52614	NA	NA	NA	>
rxn52615	NA	NA	<	>
rxn52616	NA	NA	NA	>
rxn52617	NA	NA	NA	>
rxn52618	NA	NA	NA	>
rxn52619	NA	NA	=	>
rxn52620	NA	NA	>	>
rxn52621	NA	NA	NA	>
rxn52622	NA	NA	NA	>
rxn52623	NA	NA	NA	>
rxn52624	NA	NA	NA	>
rxn52625	NA	NA	NA	>
rxn52626	NA	NA	>	>
rxn52627	NA	NA	>	>
rxn52628	NA	NA	NA	>
rxn52629	NA	NA	NA	>
rxn52630	NA	NA	NA	>
rxn52631	NA	NA	NA	>
rxn52632	NA	NA	=	>
rxn52633	NA	NA	NA	>
rxn52634	NA	NA	NA	=
rxn52635	NA	NA	=	>
rxn52636	NA	NA	NA	>
rxn52637	NA	NA	>	>
rxn52638	=	NA	=	=
rxn52639	NA	NA	>	>
rxn52640	NA	NA	NA	>
rxn52641	NA	NA	NA	>
rxn52642	NA	NA	NA	>
rxn52643	NA	NA	NA	>
rxn52644	NA	NA	NA	>
rxn52645	NA	NA	NA	>
rxn52646	NA	NA	NA	>
rxn52647	NA	NA	NA	>
rxn52648	NA	NA	NA	>
rxn52649	NA	NA	>	>
rxn52650	NA	NA	NA	=
rxn52651	>	NA	>	>
rxn52652	>	NA	>	>
rxn52653	NA	NA	NA	>
rxn52654	NA	NA	NA	>
rxn52655	NA	NA	NA	>
rxn52656	NA	NA	NA	>
rxn52657	NA	NA	=	=
rxn52658	NA	NA	NA	>
rxn52659	NA	NA	=	>
rxn52660	NA	NA	NA	>
rxn52661	>	NA	=	>
rxn52662	>	NA	=	>
rxn52663	NA	NA	=	=
rxn52664	NA	NA	<	>
rxn52665	NA	NA	NA	>
rxn52666	NA	NA	NA	>
rxn52667	NA	NA	NA	>
rxn52668	NA	NA	NA	>
rxn52669	NA	NA	NA	>
rxn52670	NA	NA	NA	>
rxn52671	NA	NA	NA	>
rxn52672	NA	NA	NA	>
rxn52673	NA	NA	NA	>
rxn52674	NA	NA	=	>
rxn52675	NA	NA	NA	>
rxn52676	NA	NA	NA	>
rxn52677	NA	NA	NA	>
rxn52678	NA	NA	=	>
rxn52679	NA	NA	NA	>
rxn52680	>	NA	>	>
rxn52681	>	NA	=	>
rxn52682	=	NA	>	=
rxn52683	NA	NA	NA	>
rxn52684	NA	NA	NA	>
rxn52685	NA	NA	NA	?
rxn52686	NA	NA	>	=
rxn52687	NA	NA	>	<
rxn52688	NA	NA	NA	>
rxn52689	NA	NA	NA	>
rxn52690	NA	NA	NA	>
rxn52691	NA	NA	NA	>
rxn52692	NA	NA	NA	>
rxn52693	NA	NA	NA	>
rxn52694	NA	NA	NA	>
rxn52695	NA	NA	NA	>
rxn52696	NA	NA	NA	>
rxn52697	NA	NA	NA	>
rxn52698	NA	NA	=	>
rxn52699	NA	NA	NA	>
rxn52700	NA	NA	NA	>
rxn52701	NA	NA	=	>
rxn52702	NA	NA	=	>
rxn52703	NA	NA	NA	>
rxn52704	NA	NA	NA	>
rxn52705	NA	NA	=	>
rxn52706	NA	NA	NA	>
rxn52707	NA	NA	NA	>
rxn52708	NA	NA	>	<
rxn52709	=	NA	=	>
rxn52710	NA	NA	NA	>
rxn52711	NA	NA	NA	>
rxn52712	NA	NA	NA	>
rxn52713	NA	NA	NA	>
rxn52714	NA	NA	NA	>
rxn52715	NA	NA	NA	>
rxn52716	NA	NA	NA	>
rxn52717	NA	NA	NA	<
rxn52718	NA	NA	NA	>
rxn52719	NA	NA	NA	>
rxn52720	NA	NA	NA	>
rxn52721	NA	NA	NA	>
rxn52722	NA	NA	NA	>
rxn52723	NA	NA	NA	>
rxn52724	NA	NA	NA	>
rxn52725	NA	NA	=	=
rxn52726	NA	NA	NA	>
rxn52727	NA	NA	NA	>
rxn52728	NA	NA	NA	>
rxn52729	NA	NA	>	>
rxn52730	NA	NA	>	>
rxn52731	>	NA	<	>
rxn52732	>	NA	<	>
rxn52733	>	NA	<	>
rxn52734	>	NA	<	>
rxn52735	>	NA	<	>
rxn52736	NA	NA	NA	>
rxn52737	NA	NA	NA	>
rxn52738	NA	NA	NA	>
rxn52739	NA	NA	>	>
rxn52740	NA	NA	>	>
rxn52741	NA	NA	NA	>
rxn52742	NA	NA	NA	>
rxn52743	NA	NA	NA	>
rxn52744	NA	NA	NA	>
rxn52745	=	NA	>	>
rxn52746	NA	NA	>	>
rxn52747	NA	NA	>	>
rxn52748	NA	NA	>	>
rxn52749	NA	NA	=	>
rxn52750	NA	NA	NA	>
rxn52751	NA	NA	NA	>
rxn52752	NA	NA	NA	>
rxn52753	NA	NA	NA	>
rxn52754	NA	NA	NA	>
rxn52755	NA	NA	NA	>
rxn52756	NA	NA	>	>
rxn52757	NA	NA	>	>
rxn52758	NA	NA	>	>
rxn52759	NA	NA	NA	>
rxn52760	NA	NA	=	?
rxn52761	NA	NA	NA	<
rxn52762	NA	NA	NA	>
rxn52763	NA	NA	NA	>
rxn52764	NA	NA	NA	>
rxn52765	NA	NA	NA	>
rxn52766	NA	NA	NA	>
rxn52767	=	NA	>	>
rxn52768	>	NA	<	>
rxn52769	NA	NA	NA	>
rxn52770	NA	NA	>	>
rxn52771	NA	NA	NA	>
rxn52772	NA	NA	NA	>
rxn52773	NA	NA	NA	>
rxn52774	NA	NA	=	=
rxn52775	NA	NA	NA	>
rxn52776	NA	NA	NA	>
rxn52777	NA	NA	NA	>
rxn52778	NA	NA	NA	>
rxn52779	=	NA	>	>
rxn52780	NA	NA	NA	>
rxn52781	NA	NA	NA	>
rxn52782	NA	NA	NA	>
rxn52783	NA	NA	NA	>
rxn52784	NA	NA	NA	>
rxn52785	NA	NA	NA	>
rxn52786	NA	NA	NA	>
rxn52787	NA	NA	NA	>
rxn52788	=	NA	>	>
rxn52789	NA	NA	NA	>
rxn52790	=	NA	>	>
rxn52791	=	NA	>	>
rxn52792	NA	NA	NA	>
rxn52793	NA	NA	NA	>
rxn52794	NA	NA	NA	>
rxn52795	NA	NA	NA	>
rxn52796	NA	NA	NA	>
rxn52797	NA	NA	NA	>
rxn52798	>	NA	>	>
rxn52799	NA	NA	NA	>
rxn52800	NA	NA	NA	>
rxn52801	NA	NA	NA	>
rxn52802	NA	NA	NA	>
rxn52803	NA	NA	NA	>
rxn52804	NA	NA	NA	>
rxn52805	NA	NA	=	>
rxn52806	NA	NA	=	=
rxn52807	=	NA	=	=
rxn52808	NA	NA	NA	>
rxn52809	NA	NA	NA	>
rxn52810	NA	NA	NA	>
rxn52811	NA	NA	>	>
rxn52812	NA	NA	NA	>
rxn52813	NA	NA	NA	>
rxn52814	NA	NA	NA	>
rxn52815	NA	NA	NA	>
rxn52816	NA	NA	NA	>
rxn52817	NA	NA	NA	>
rxn52818	NA	NA	NA	>
rxn52819	NA	NA	>	>
rxn52820	NA	NA	NA	>
rxn52821	NA	NA	>	>
rxn52822	NA	NA	NA	>
rxn52823	NA	NA	=	>
rxn52824	NA	NA	>	>
rxn52825	>	NA	>	>
rxn52826	>	NA	>	>
rxn52827	NA	NA	NA	>
rxn52828	NA	NA	NA	>
rxn52829	>	NA	>	>
rxn52830	>	NA	>	>
rxn52831	>	NA	>	>
rxn52832	>	NA	>	>
rxn52833	>	NA	>	>
rxn52834	>	NA	>	>
rxn52835	NA	NA	=	>
rxn52836	NA	NA	=	>
rxn52837	NA	NA	=	>
rxn52838	NA	NA	NA	>
rxn52839	NA	NA	NA	>
rxn52840	NA	NA	NA	?
rxn52841	NA	NA	NA	>
rxn52842	NA	NA	=	=
rxn52843	NA	NA	NA	>
rxn52844	NA	NA	NA	>
rxn52845	NA	NA	NA	>
rxn52846	NA	NA	=	>
rxn52847	NA	NA	NA	>
rxn52848	NA	NA	NA	>
rxn52849	NA	NA	NA	>
rxn52850	NA	NA	NA	>
rxn52851	NA	NA	NA	>
rxn52852	NA	NA	NA	>
rxn52853	NA	NA	NA	>
rxn52854	NA	NA	NA	>
rxn52855	=	NA	NA	=
rxn52856	=	NA	NA	?
rxn52857	=	NA	NA	?
rxn52858	NA	NA	NA	=
rxn52859	NA	NA	NA	>
rxn52860	NA	NA	=	>
rxn52861	NA	NA	NA	>
rxn52862	NA	NA	NA	>
rxn52863	NA	NA	NA	>
rxn52864	NA	NA	>	>
rxn52865	NA	NA	>	>
rxn52866	NA	NA	NA	>
rxn52867	NA	NA	>	>
rxn52868	NA	NA	>	>
rxn52869	NA	NA	>	>
rxn52870	NA	NA	>	?
rxn52871	NA	NA	>	>
rxn52872	NA	NA	>	>
rxn52873	NA	NA	>	?
rxn52874	NA	NA	NA	>
rxn52875	=	NA	>	>
rxn52876	=	NA	>	>
rxn52877	=	NA	>	>
rxn52878	=	NA	>	>
rxn52879	=	NA	>	>
rxn52880	NA	NA	>	>
rxn52881	=	NA	>	>
rxn52882	NA	NA	NA	>
rxn52883	=	NA	>	>
rxn52884	=	NA	>	>
rxn52885	NA	NA	NA	>
rxn52886	NA	NA	NA	>
rxn52887	NA	NA	NA	>
rxn52888	NA	NA	=	>
rxn52889	NA	NA	=	>
rxn52890	NA	NA	=	>
rxn52891	NA	NA	=	>
rxn52892	NA	NA	=	>
rxn52893	NA	NA	=	>
rxn52894	NA	NA	=	=
rxn52895	NA	NA	=	=
rxn52896	=	NA	>	>
rxn52897	NA	NA	=	>
rxn52898	NA	NA	>	>
rxn52899	NA	NA	NA	>
rxn52900	NA	NA	=	>
rxn52901	NA	NA	=	>
rxn52902	NA	NA	NA	>
rxn52903	NA	NA	=	>
rxn52904	NA	NA	=	>
rxn52905	NA	NA	=	>
rxn52906	NA	NA	=	>
rxn52907	NA	NA	=	>
rxn52908	NA	NA	=	>
rxn52909	NA	NA	NA	>
rxn52910	NA	NA	NA	>
rxn52911	NA	NA	NA	>
rxn52912	NA	NA	=	>
rxn52913	NA	NA	=	>
rxn52914	NA	NA	=	>
rxn52915	NA	NA	=	=
rxn52916	NA	NA	NA	>
rxn52917	NA	NA	NA	>
rxn52918	NA	NA	NA	>
rxn52919	NA	NA	NA	>
rxn52920	NA	NA	NA	>
rxn52921	NA	NA	NA	>
rxn52922	NA	NA	=	>
rxn52923	NA	NA	NA	>
rxn52924	NA	NA	=	>
rxn52925	NA	NA	<	>
rxn52926	NA	NA	=	>
rxn52927	NA	NA	=	>
rxn52928	NA	NA	=	>
rxn52929	NA	NA	=	>
rxn52930	NA	NA	NA	>
rxn52931	NA	NA	NA	>
rxn52932	NA	NA	NA	>
rxn52933	NA	NA	NA	>
rxn52934	NA	NA	NA	>
rxn52935	NA	NA	>	>
rxn52936	NA	NA	NA	>
rxn52937	NA	NA	NA	>
rxn52938	NA	NA	NA	>
rxn52939	NA	NA	NA	>
rxn52940	NA	NA	NA	>
rxn52941	NA	NA	NA	>
rxn52942	NA	NA	NA	>
rxn52943	NA	NA	NA	>
rxn52944	NA	NA	NA	>
rxn52945	NA	NA	NA	>
rxn52946	NA	NA	NA	?
rxn52947	NA	NA	>	>
rxn52948	NA	NA	NA	=
rxn52949	NA	NA	NA	=
rxn52950	NA	NA	NA	>
rxn52951	NA	NA	NA	>
rxn52952	NA	NA	NA	>
rxn52953	NA	NA	NA	>
rxn52954	NA	NA	NA	>
rxn52955	NA	NA	<	>
rxn52956	NA	NA	NA	>
rxn52957	NA	NA	<	>
rxn52958	NA	NA	<	>
rxn52959	NA	NA	<	>
rxn52960	NA	NA	NA	>
rxn52961	NA	NA	<	>
rxn52962	NA	NA	<	>
rxn52963	NA	NA	NA	>
rxn52964	NA	NA	NA	>
rxn52965	NA	NA	NA	>
rxn52966	NA	NA	NA	>
rxn52967	NA	NA	NA	>
rxn52968	NA	NA	NA	>
rxn52969	NA	NA	NA	>
rxn52970	NA	NA	NA	>
rxn52971	NA	NA	NA	>
rxn52972	NA	NA	NA	>
rxn52973	NA	NA	NA	>
rxn52974	NA	NA	NA	>
rxn52975	NA	NA	NA	>
rxn52976	NA	NA	NA	>
rxn52977	NA	NA	NA	>
rxn52978	NA	NA	NA	>
rxn52979	NA	NA	NA	>
rxn52980	NA	NA	NA	>
rxn52981	NA	NA	>	>
rxn52982	=	NA	>	>
rxn52983	NA	NA	NA	>
rxn52984	NA	NA	NA	>
rxn52985	NA	NA	NA	>
rxn52986	NA	NA	NA	>
rxn52987	NA	NA	NA	>
rxn52988	NA	NA	NA	>
rxn52989	NA	NA	<	?
rxn52990	NA	NA	<	<
rxn52991	NA	NA	<	<
rxn52992	NA	NA	NA	>
rxn52993	NA	NA	NA	>
rxn52994	NA	NA	NA	>
rxn52995	<	NA	<	?
rxn52996	<	NA	<	?
rxn52997	NA	NA	NA	>
rxn52998	NA	NA	NA	=
rxn52999	NA	NA	NA	=
rxn53000	NA	NA	NA	=
rxn53001	NA	NA	NA	>
rxn53002	NA	NA	NA	>
rxn53003	NA	NA	NA	>
rxn53004	NA	NA	NA	>
rxn53005	NA	NA	NA	>
rxn53006	=	NA	=	>
rxn53007	NA	NA	NA	>
rxn53008	NA	NA	NA	>
rxn53009	=	NA	=	>
rxn53010	=	NA	>	?
rxn53011	NA	NA	NA	>
rxn53012	<	NA	<	?
rxn53013	NA	NA	<	=
rxn53014	<	NA	NA	<
rxn53015	NA	NA	NA	>
rxn53016	NA	NA	=	>
rxn53017	NA	NA	=	>
rxn53018	NA	NA	<	>
rxn53019	NA	NA	<	>
rxn53020	NA	NA	NA	>
rxn53021	NA	NA	=	>
rxn53022	NA	NA	=	>
rxn53023	NA	NA	=	>
rxn53024	NA	NA	=	>
rxn53025	NA	NA	=	>
rxn53026	NA	NA	NA	>
rxn53027	NA	NA	NA	>
rxn53028	NA	NA	NA	>
rxn53029	NA	NA	NA	>
rxn53030	NA	NA	NA	>
rxn53031	NA	NA	>	>
rxn53032	NA	NA	>	>
rxn53033	NA	NA	NA	>
rxn53034	NA	NA	<	>
rxn53035	NA	NA	NA	>
rxn53036	NA	NA	NA	>
rxn53037	NA	NA	NA	?
rxn53038	NA	NA	<	>
rxn53039	NA	NA	NA	>
rxn53040	NA	NA	NA	>
rxn53041	NA	NA	<	>
rxn53042	NA	NA	NA	>
rxn53043	>	NA	>	>
rxn53044	NA	NA	<	>
rxn53045	NA	NA	=	>
rxn53046	NA	NA	=	>
rxn53047	=	NA	=	=
rxn53048	NA	NA	NA	>
rxn53049	NA	NA	NA	>
rxn53050	NA	NA	NA	>
rxn53051	NA	NA	NA	>
rxn53052	NA	NA	NA	>
rxn53053	NA	NA	NA	>
rxn53054	NA	NA	=	>
rxn53055	=	NA	NA	?
rxn53056	NA	NA	NA	?
rxn53057	NA	NA	NA	>
rxn53058	NA	NA	NA	>
rxn53059	NA	NA	NA	>
rxn53060	NA	NA	NA	>
rxn53061	NA	NA	NA	?
rxn53062	NA	NA	NA	>
rxn53063	NA	NA	NA	?
rxn53064	NA	NA	NA	>
rxn53065	NA	NA	NA	>
rxn53066	NA	NA	NA	>
rxn53067	NA	NA	>	>
rxn53068	NA	NA	>	>
rxn53069	NA	NA	NA	>
rxn53070	NA	NA	NA	>
rxn53071	NA	NA	NA	>
rxn53072	NA	NA	NA	>
rxn53073	NA	NA	NA	>
rxn53074	NA	NA	NA	>
rxn53075	NA	NA	NA	>
rxn53076	NA	NA	NA	>
rxn53077	NA	NA	NA	>
rxn53078	NA	NA	NA	>
rxn53079	NA	NA	NA	>
rxn53080	NA	NA	NA	>
rxn53081	NA	NA	NA	>
rxn53082	NA	NA	NA	>
rxn53083	NA	NA	=	>
rxn53084	NA	NA	=	>
rxn53085	NA	NA	=	>
rxn53086	NA	NA	=	>
rxn53087	NA	NA	NA	>
rxn53088	NA	NA	NA	>
rxn53089	NA	NA	NA	>
rxn53090	NA	NA	NA	>
rxn53091	NA	NA	NA	>
rxn53092	NA	NA	NA	>
rxn53093	NA	NA	NA	>
rxn53094	NA	NA	>	>
rxn53095	NA	NA	=	>
rxn53096	=	NA	=	=
rxn53097	NA	NA	NA	=
rxn53098	NA	NA	NA	?
rxn53099	NA	NA	=	=
rxn53100	NA	NA	=	<
rxn53101	NA	NA	=	=
rxn53102	NA	NA	NA	>
rxn53103	NA	NA	>	>
rxn53104	NA	NA	<	>
rxn53105	NA	NA	NA	>
rxn53106	NA	NA	=	>
rxn53107	NA	NA	=	>
rxn53108	NA	NA	=	>
rxn53109	NA	NA	=	>
rxn53110	NA	NA	NA	>
rxn53111	NA	NA	NA	>
rxn53112	NA	NA	=	>
rxn53113	=	NA	=	?
rxn53114	NA	NA	=	?
rxn53115	NA	NA	=	?
rxn53116	NA	NA	=	?
rxn53117	NA	NA	NA	>
rxn53118	NA	NA	NA	>
rxn53119	NA	NA	=	>
rxn53120	NA	NA	=	?
rxn53121	NA	NA	NA	>
rxn53122	NA	NA	=	>
rxn53123	NA	NA	=	<
rxn53124	NA	NA	=	>
rxn53125	NA	NA	=	>
rxn53126	NA	NA	=	>
rxn53127	NA	NA	=	>
rxn53128	NA	NA	=	>
rxn53129	NA	NA	=	>
rxn53130	NA	NA	NA	>
rxn53131	NA	NA	=	>
rxn53132	NA	NA	=	>
rxn53133	NA	NA	=	>
rxn53134	NA	NA	=	>
rxn53135	NA	NA	=	>
rxn53136	NA	NA	=	>
rxn53137	NA	NA	=	>
rxn53138	=	NA	=	>
rxn53139	NA	NA	=	>
rxn53140	NA	NA	=	>
rxn53141	NA	NA	=	>
rxn53142	NA	NA	=	>
rxn53143	NA	NA	=	>
rxn53144	NA	NA	>	>
rxn53145	NA	NA	=	>
rxn53146	NA	NA	NA	?
rxn53147	NA	NA	NA	?
rxn53148	NA	NA	NA	>
rxn53149	NA	NA	=	>
rxn53150	NA	NA	=	>
rxn53151	NA	NA	NA	>
rxn53152	NA	NA	NA	>
rxn53153	NA	NA	=	>
rxn53154	NA	NA	=	>
rxn53155	NA	NA	NA	>
rxn53156	NA	NA	NA	>
rxn53157	NA	NA	NA	>
rxn53158	NA	NA	NA	?
rxn53159	NA	NA	NA	>
rxn53160	NA	NA	NA	>
rxn53161	NA	NA	NA	>
rxn53162	>	NA	=	>
rxn53163	NA	NA	NA	>
rxn53164	NA	NA	>	>
rxn53165	=	NA	=	>
rxn53166	>	NA	>	>
rxn53167	NA	NA	NA	>
rxn53168	NA	NA	NA	>
rxn53169	=	NA	=	=
rxn53170	NA	NA	=	>
rxn53171	NA	NA	>	>
rxn53172	NA	NA	>	>
rxn53173	NA	NA	NA	>
rxn53174	NA	NA	NA	>
rxn53175	NA	NA	NA	>
rxn53176	NA	NA	NA	>
rxn53177	NA	NA	NA	>
rxn53178	NA	NA	NA	>
rxn53179	NA	NA	NA	>
rxn53180	NA	NA	NA	>
rxn53181	NA	NA	NA	>
rxn53182	>	NA	>	?
rxn53183	>	NA	>	?
rxn53184	>	NA	>	?
rxn53185	>	NA	>	?
rxn53186	NA	NA	NA	>
rxn53187	NA	NA	NA	=
rxn53188	NA	NA	=	>
rxn53189	>	NA	>	?
rxn53190	NA	NA	NA	>
rxn53191	=	NA	=	=
rxn53192	NA	NA	NA	>
rxn53193	NA	NA	NA	>
rxn53194	NA	NA	NA	?
rxn53195	=	NA	=	>
rxn53196	>	NA	=	>
rxn53197	>	NA	=	>
rxn53198	=	NA	=	>
rxn53199	NA	NA	>	>
rxn53200	NA	NA	NA	>
rxn53201	NA	NA	=	>
rxn53202	NA	NA	=	>
rxn53203	NA	NA	NA	>
rxn53204	>	NA	>	>
rxn53205	>	NA	=	>
